Date,Kshape,Kmeans,TSKM-E,Clarans,Kmedoids
2014-01-01,100.0,100.0,100.0,100.0,100.0
2014-01-02,100.0,100.0,100.0,100.0,100.0
2014-01-03,100.0,100.0,100.0,100.0,100.0
2014-01-06,100.0,100.0,100.0,100.0,100.0
2014-01-07,100.0,100.0,100.0,100.0,100.0
2014-01-08,100.0,100.0,100.0,100.0,100.0
2014-01-09,100.0,100.0,100.0,100.0,100.0
2014-01-10,100.0,100.0,100.0,100.0,100.0
2014-01-13,100.0,100.0,100.0,100.0,100.0
2014-01-14,100.0,100.0,100.0,100.0,100.0
2014-01-15,100.0,100.0,100.0,100.0,100.0
2014-01-16,100.0,100.0,100.0,100.0,100.0
2014-01-17,100.0,100.0,100.0,100.0,100.0
2014-01-20,100.0,100.0,100.0,100.0,100.0
2014-01-21,100.0,100.0,100.0,100.0,100.0
2014-01-22,100.0,100.0,100.0,100.0,100.0
2014-01-23,100.0,100.0,100.0,100.0,100.0
2014-01-24,100.0,100.0,100.0,100.0,100.0
2014-01-27,100.0,100.0,100.0,100.0,100.0
2014-01-28,100.0,100.0,100.0,100.0,100.0
2014-01-29,100.0,100.0,100.0,100.0,100.0
2014-01-30,100.0,100.0,100.0,100.0,100.0
2014-01-31,79.89189330742144,103.98561372256574,80.70787512097306,108.05225416232295,103.98561372256574
